id,text,Hello,Done,Connect,Order,Changing,Return,Other,Inform,Request,ID_product,size_product,color_product,material_product,cost_product,amount_product,name_promotion,content_promotion,Id member,phone member,addr member,level member,benefit member,feedback,shiping fee,size customer,height customer,weight customer,addr store,phone store
380419,"Khách 51: Da,",,,,,,,"Khách 51: Da,",,,,,,,,,,,,,,,,,,,,,,
380420,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380421,Khách 51: Quan nay có chua e,,,,,,,,,Khách 51: Quan nay có chua e,,,,,,Khách 51: Quan nay có chua e,,,,,,,,,,,,,,
380422,Khách 51: Bùn lun,,,,,,,Khách 51: Bùn lun,,,,,,,,,,,,,,,,,,,,,,
380423,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380424,"Khách 51: 194/44 Lê quốc Hưng,p12,q4xxxxx",,,,,,,,"Khách 51: 194/44 Lê quốc Hưng,p12,q4xxxxx",,,,,,,,,,,,"194/44 Lê quốc Hưng,p12,q4xxxxx",,,,,,,,,
380425,Khách 51: 2 quần sizeM,,,,,,,,Khách 51: 2 quần sizeM,,,sizeM,,,,"Khách 51: 2 quần sizeM,2 quần",,,,,,,,,,,,,,
380426,Khách 51: C chot 2 wần,,,,Khách 51: C chot 2 wần,,,,,,,,,,,"Khách 51: C chot 2 wần,2 wần",,,,,,,,,,,,,,
380427,"Khách 51: Da khie ít co tg xem live dc,khi nao co e nhắn cho c nha",,,,,,,"Khách 51: Da khie ít co tg xem live dc,khi nao co e nhắn cho c nha",,,,,,,,,,,,,,,,,,,,,,
380428,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380429,Khách 51: Quần con hok e,,,,,,,,,Khách 51: Quần con hok e,,,,,,Khách 51: Quần con hok e,,,,,,,,,,,,,,
380430,onversation: Khách 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380431,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380432,Khách 52: Áo sơ mi đen còn k bạn,,,,,,,,,Khách 52: Áo sơ mi đen còn k bạn,Áo sơ mi,,đen,,,Khách 52: Áo sơ mi đen còn k bạn,,,,,,,,,,,,,,
380433,Khách 52: 1 áo xanh đen  1 bộ đen 95k 1 áo 1 áo sơ mi den,,,,,,,,Khách 52: 1 áo xanh đen  1 bộ đen 95k 1 áo 1 áo sơ mi den,,,,"xanh đen,đen,den",,95k,"Khách 52: 1 áo xanh đen  1 bộ đen 95k 1 áo 1 áo sơ mi den,1 áo,1 bộ,1 áo,1 áo sơ mi",,,,,,,,,,,,,,
380434,Khách 52: Xem dùm chi có mấy bộ vay,,,,,,,Khách 52: Xem dùm chi có mấy bộ vay,,,,,,,,,,,,,,,,,,,,,,
380435,Khách 52: Đựoc rồi bạn mình đặt tren lay đựoc rồi cam on nhe,,,,,,,Khách 52: Đựoc rồi bạn mình đặt tren lay đựoc rồi cam on nhe,,,,,,,,,,,,,,,,,,,,,,
380436,dạ shop còn giá 295k ạ,,,,,,,,,,,,,,295k,,,,,,,,,,,,,,,
380437,Khách 52: Khoác da sai L còn k vay sop,,,,,,,,,Khách 52: Khoác da sai L còn k vay sop,Khách 52: Khoác da sai L còn k vay sop,sai L,,,,,,,,,,,,,,,,,,
380438,Khách 52: Uh e ơi cho chị sả cái quần nhe chi sợ k vua để chi chọn kiểu khác nhắn tin e,,,,,,Khách 52: Uh e ơi cho chị sả cái quần nhe chi sợ k vua để chi chọn kiểu khác nhắn tin e,,,,,,,,,,,,,,,,,,,,,,,
380439,"chị Phương có canh số đo ba vòng hết trên live, nhân viên bên em không tư vấn số kg cho mình được ạ .Mình chốt hàng vui lòng xem kĩ chắc chắn rồi đặt hàng giúp em nhé .( LƯU Ý bên em không đổi trả cho mình trường hợp mặc không vừa ạ )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380440,Khách 52: Mà chi 163 nang 55kg vua k vay e lo giành k nen quên hỏi số kg,,,,,,,,,Khách 52: Mà chi 163 nang 55kg vua k vay e lo giành k nen quên hỏi số kg,,Khách 52: Mà chi 163 nang 55kg vua k vay e lo giành k nen quên hỏi số kg,,,,,,,,,,,,,,,163,55kg,,
380441,Khách 52: E đem chi đat mã 37 sai s,,,,,,,Khách 52: E đem chi đat mã 37 sai s,,,,,,,,,,,,,,,,,,,,,,
380442,Khách 52: Hồi nữa,,,,,,,Khách 52: Hồi nữa,,,,,,,,,,,,,,,,,,,,,,
380443,Khách 52: OK,,,,,,,Khách 52: OK,,,,,,,,,,,,,,,,,,,,,,
380444,"Em chốt đơn hàng cho mình rồi chị nhé .Vì đơn hàng chốt qua tin nhắn nên bên e sẽ không gọi điện lại .Hàng chốt sẽ gói đi hàng liền nên chị tổng bill một lần giúp em .( Lưu ý bên em không ktra hàng trước khi nhận ,CÓ ĐƠN TRÊN LIVE c nhớ nhăc ạ , sau khi nhận hàng có vấn đề liên hệ hotline bên e để giải quyết ) Cám ơn chị ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380445,Khách 52: Chốt hàng chi đi e,,,,Khách 52: Chốt hàng chi đi e,,,,,,,,,,,,,,,,,,,,,,,,,
380446,Khách 52: F12/16R Vĩnh Lộc a bình Chánhxxxxx chi mua được mấy lần rồi mà,,,,,,,,Khách 52: F12/16R Vĩnh Lộc a bình Chánhxxxxx chi mua được mấy lần rồi mà,,,,,,,,,,,,F12/16R Vĩnh Lộc a bình Chánh,,,,,,,,,
380447,Khách 52: OK lấy chi màu trắng mã 12 set 195k,,,,Khách 52: OK lấy chi màu trắng mã 12 set 195k,,,,,,mã 12,,trắng,,195k,,,,,,,,,,,,,,,
380448,"Vì hàng bên em KHÔNG SIZE nên chị Phương có canh số đo ba vòng hết trên live, nhân viên bên em không tư vấn số kg cho mình được ạ .Mình chốt hàng vui lòng xem kĩ chắc chắn rồi đặt hàng giúp em nhé .( LƯU Ý bên em không đổi trả cho mình trường hợp mặc không vừa ạ )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380449,Khách 52: Tầm nhieu kg e chi quên hỏi,,,,,,,,,Khách 52: Tầm nhieu kg e chi quên hỏi,,Khách 52: Tầm nhieu kg e chi quên hỏi,,,,,,,,,,,,,,,,,,
380450,Khách 52: OK e,,,,,,,Khách 52: OK e,,,,,,,,,,,,,,,,,,,,,,
380451,Dạ còn set này màu trắng ạ nha chị Ngọc Lê Giàu  . Mình đặt hàng để lại SĐT và ĐỊA CHỈ để bên em lên đơn cho mình ạ,,,,,,,,,,,,trắng,,,,,,,,,,,,,,,,,
380452,Khách 52: Địa chỉ củ,,,,,,,Khách 52: Địa chỉ củ,,,,,,,,,,,,,,,,,,,,,,
380453,Khách 52: Gui chi 1 bộ,,,,Khách 52: Gui chi 1 bộ,,,,,,,,,,,"Khách 52: Gui chi 1 bộ,1 bộ",,,,,,,,,,,,,,
380454,Khách 52: Em oi bộ nay còn k màu trắng,,,,,,,,,Khách 52: Em oi bộ nay còn k màu trắng,,,màu trắng,,,Khách 52: Em oi bộ nay còn k màu trắng,,,,,,,,,,,,,,
380455,Khách 52: Vậy khỏi gửi để chi chọn bộ khác,,,,,,,Khách 52: Vậy khỏi gửi để chi chọn bộ khác,,,,,,,,,,,,,,,,,,,,,,
380456,Khách 52: Vậy k con gửi đúng k sop,,,,,,,Khách 52: Vậy k con gửi đúng k sop,,,,,,,,,,,,,,,,,,,,,,
380457,Khách 52: Để mình biết chọn mẫu khác,,,,,,,Khách 52: Để mình biết chọn mẫu khác,,,,,,,,,,,,,,,,,,,,,,
380458,Khách 52: Vậy có gửi cho mình k bạn,,,,,,,Khách 52: Vậy có gửi cho mình k bạn,,,,,,,,,,,,,,,,,,,,,,
380459,"Dạ do bên vận chuyển làm mấ đơn hàng của chị rồi, shop đang xử lý ạ. Mong chị thông cảm bỏ qua giúp shop sự cố lần này ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380460,Khách 52: Sao 3 ngày rồi chua thấy giao,,,,,,,Khách 52: Sao 3 ngày rồi chua thấy giao,,,,,,,,,,,,,,,,,,,,,,
380461,Khách 52: Gửi chua sop,,,,,,,Khách 52: Gửi chua sop,,,,,,,,,,,,,,,,,,,,,,
380462,Khách 52: Sao k thấy gọi em,,,Khách 52: Sao k thấy gọi em,,,,,,,,,,,,,,,,,,,,,,,,,,
380463,Khách 52: Chi có đơn hàng k,,,,,,,,,,,,,,,,,,,,,,,Khách 52: Chi có đơn hàng k,,,,,,
380464,Khách 52: Mua hai đơn roi đặt hoai k được nản sop quá,,,,,,,,,,,,,,,hai đơn,,,,,,,,Khách 52: Mua hai đơn roi đặt hoai k được nản sop quá,,,,,,
380465,Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380466,Khách 52: Áo khác da nâu sai XL con k sop,,,,,,,,,Khách 52: Áo khác da nâu sai XL con k sop,Áo khác,sai XL,nâu,da,,,,,,,,,,,,,,,,
380467,Khách 52: Địa chỉ mai e có gui F12/16R Vĩnh Loc A bình Chánh đường liên ấp 5/6xxxxx,,,,,,,,Khách 52: Địa chỉ mai e có gui F12/16R Vĩnh Loc A bình Chánh đường liên ấp 5/6xxxxx,,,,,,,,,,,,F12/16R Vĩnh Loc A bình Chánh đường liên ấp 5/6xxxxx,,,,,,,,,
380468,Khách 52: Đuong liên ấp 5/6,,,,,,,,Khách 52: Đuong liên ấp 5/6,,,,,,,,,,,,Đuong liên ấp 5/6,,,,,,,,,
380469,Khách 52: F12/16R Vĩnh Lộc a bình Chánhxxxxx,,,,,,,,Khách 52: F12/16R Vĩnh Lộc a bình Chánhxxxxx,,,,,,,,,,,,F12/16R Vĩnh Lộc a bình Chánhxxxxx,,,,,,,,,
380470,Khách 52: OK địa chỉ đây,,,,,,,Khách 52: OK địa chỉ đây,,,,,,,,,,,,,,,,,,,,,,
380471,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380472,Khách 52: E còn thi có thể chụp qua chi xem dc k,,,,,,,Khách 52: E còn thi có thể chụp qua chi xem dc k,,,,,,,,,,,,,,,,,,,,,,
380473,Khách 52: Giống set gi nhung mà set gấu thiêu,,,,,,,Khách 52: Giống set gi nhung mà set gấu thiêu,,,,,,,,,,,,,,,,,,,,,,
380474,c ơi c gửi hình qua giúp e nhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380475,Khách 52: Gửi chi luôn,,,,,,,Khách 52: Gửi chi luôn,,,,,,,,,,,,,,,,,,,,,,
380476,Khách 52: E còn set gấu 195k màu đen con k em,,,,,,,,,Khách 52: E còn set gấu 195k màu đen con k em,set gấu ,,màu đen,,195k,,,,,,,,,,,,,,,
380477,c có đơn c đợi máy giúp e nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380478,dạ đơn ngày 18 bên shop chưa gọi ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380479,Khách 52: Set gấu màu đen còn hàng gửi chung cho mình luon nhe,,,,Khách 52: Set gấu màu đen còn hàng gửi chung cho mình luon nhe,,,,,Set gấu,,,màu đen,,,,,,,,,,,,,,,,,
380480,Khách 52: Buổi tối có đọc tên sao chưa thấy chốt đơn vay sop,,,,,,,Khách 52: Buổi tối có đọc tên sao chưa thấy chốt đơn vay sop,,,,,,,,,,,,,,,,,,,,,,
380481,Khách 52: Minh đặt khoác da,,,,,,,,Khách 52: Minh đặt khoác da,,khoác da,,,,,,,,,,,,,,,,,,,
380482,onversation: Khách 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380483,Khách 53: Mẫu k9 nè còn k e,,,,,,,,,Khách 53: Mẫu k9 nè còn k e,,,,,,Khách 53: Mẫu k9 nè còn k e,,,,,,,,,,,,,,
380484,Dạ mong chị thông cảm giúp em nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380485,Khách 53: Shop chuyển lại c 180k đi.Lần khác c có mua gì c chuyển.Chứ thất vọng qá,,,,,,,,,,,,,,180k,,,,,,,,,Khách 53: Shop chuyển lại c 180k đi.Lần khác c có mua gì c chuyển.Chứ thất vọng qá,,,,,,
380486,Khách 53: Thà c đặt sau live hoặc sau mấy bạn khác k tức.Tự nhiên đọc tên trc cúi cùng người khác có c lại k có,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Thà c đặt sau live hoặc sau mấy bạn khác k tức.Tự nhiên đọc tên trc cúi cùng người khác có c lại k có,,,,,,
380487,Mong chị thông cảm ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380488,Dạ khi nào mẫu này về bên shop sẽ lấy lại cho chị yêu nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380489,Mong chị thông cảm giúp shop ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380490,Khách 53: Chứ c đâu canh xem hoài dc,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Chứ c đâu canh xem hoài dc,,,,,,
380491,"Dạ bị lỗi nhiều ạ, nhìn không được đẹp và hoàn thiện nên shop không thể gửi về được cho chị ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380492,Khách 53: Lâu lâu mới rảnh xem,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Lâu lâu mới rảnh xem,,,,,,
380493,Khách 53: Giận hết sức,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Giận hết sức,,,,,,
380494,Khách 53: Giờ k có,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Giờ k có,,,,,,
380495,Khách 53: Công tình nằm xem đặt roiif,,,,,,,,,,,,,,,,,,,,,,,Khách 53: Công tình nằm xem đặt roiif,,,,,,
380496,Khách 53: E cứ gởi c đi,,,,,,,Khách 53: E cứ gởi c đi,,,,,,,,,,,,,,,,,,,,,,
380497,Khách 53: Bị lỗi gì nhiều k,,,,,,,Khách 53: Bị lỗi gì nhiều k,,,,,,,,,,,,,,,,,,,,,,
380498,ĐƠN SAU TRỪ 180K,,,,,,,,,,,,,,180K,,,,,,,,,,,,,,,
380499,"Dạ chị ơi đơn hàng của chị bị lỗi nên shop không thể gửi cho chị được ạ, mong chị thông cảm giúp shop nhé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380500,Khách 53: Ok e,,,,,,,Khách 53: Ok e,,,,,,,,,,,,,,,,,,,,,,
380501,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380502,Khách 53: Nhớ goier kèm đồng hồ giúp c nha,,,,,,,Khách 53: Nhớ goier kèm đồng hồ giúp c nha,,,,,,,,,,,,,,,,,,,,,,
380503,Khách 53: Đi hàng sớm cho c,,,,,,,Khách 53: Đi hàng sớm cho c,,,,,,,,,,,,,,,,,,,,,,
380504,Khách 53: C gởi rồi nhé e oie,,,,,,,Khách 53: C gởi rồi nhé e oie,,,,,,,,,,,,,,,,,,,,,,
380505,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380506,Khách 53: Giữ đon đồng hồ giúp c nha,,,,Khách 53: Giữ đon đồng hồ giúp c nha,,,,,,đồng hồ,,,,,,,,,,,,,,,,,,,
380507,Khách 53: Ok e,,,,,,,Khách 53: Ok e,,,,,,,,,,,,,,,,,,,,,,
380508,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380509,Khách 53: Sz s á,,,,,,,,,Khách 53: Sz s á,,Khách 53: Sz s á,,,,,,,,,,,,,,,,,,
380510,Khách 53: Mã nè còn hàng k e,,,,,,,,,Khách 53: Mã nè còn hàng k e,,,,,,Khách 53: Mã nè còn hàng k e,,,,,,,,,,,,,,
380511,Khách 53: Để c đặt thêm qần rean gởi lun,,,,,,,Khách 53: Để c đặt thêm qần rean gởi lun,,,qần rean,,,,,,,,,,,,,,,,,,,
380512,Khách 53: Giữ hàng giúp c,,,,,,,Khách 53: Giữ hàng giúp c,,,,,,,,,,,,,,,,,,,,,,
380513,Khách 53: C đã cọc đơn hàng đồng hồ nhé e,,,,,,,Khách 53: C đã cọc đơn hàng đồng hồ nhé e,,,đồng hồ,,,,,,,,,,,,,,,,,,,
380514,Khách 53: Ok e,,,,,,,Khách 53: Ok e,,,,,,,,,,,,,,,,,,,,,,
380515,"Dạ hiện bên e chưa kiểm kê được số lương để check ib, mai chị nt lại giúp e nha. Còn nếu mình có đơn trên live thì mai bên e mới soạn và gọi chị đợi giúp e ạ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380516,Khách 53: Để c set nha,,,,Khách 53: Để c set nha,,,,,,,,,,,Khách 53: Để c set nha,,,,,,,,,,,,,,
380517,Khách 53: Set nè còn sz s k e ơi,,,,,,,,,Khách 53: Set nè còn sz s k e ơi,,Khách 53: Set nè còn sz s k e ơi,,,,,,,,,,,,,,,,,,
380518,Khách 53: Ok e,,,,,,,Khách 53: Ok e,,,,,,,,,,,,,,,,,,,,,,
380519,e nhận dc r ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380520,Khách 53: C gởi r nhé e,,,,,,,Khách 53: C gởi r nhé e,,,,,,,,,,,,,,,,,,,,,,
380521,Khách 53: 2 món chứ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380522,Khách 53: Vậy e gởi cho c bill 3 món đi,,,,,,,,,Khách 53: Vậy e gởi cho c bill 3 món đi,,,,,Khách 53: Vậy e gởi cho c bill 3 món đi,3 món,,,,,,,,,,,,,,
380523,Dạ tạm hết nước coco này ạ,,,,,,,,,,nước coco,,,,,,,,,,,,,,,,,,,
380524,Khách 53: Mà k thấy ai nói năng j gởi bill j c,,,,,,,Khách 53: Mà k thấy ai nói năng j gởi bill j c,,,,,,,,,,,,,,,,,,,,,,
380525,Khách 53: C ckhoan,,,,,,,Khách 53: C ckhoan,,,,,,,,,,,,,,,,,,,,,,
380526,Khách 53: Rồi nói giữ đơn j đó.c nói tính bill c đi,,,,,,,Khách 53: Rồi nói giữ đơn j đó.c nói tính bill c đi,,,,,,,,,,,,,,,,,,,,,,
380527,Khách 53: Cái qua hôm sau bạn khác gọi,,,,,,,Khách 53: Cái qua hôm sau bạn khác gọi,,,,,,,,,,,,,,,,,,,,,,
380528,Khách 53: C nói còn chai nc hoa,,,,,,,Khách 53: C nói còn chai nc hoa,,,chai nc hoa,,,,,,,,,,,,,,,,,,,
380529,Khách 53: Gọi hôm bữa cái túi,,,,,,,Khách 53: Gọi hôm bữa cái túi,,,,,,,,,,,,,,,,,,,,,,
380530,Khách 53: Rồi gởi cho c,,,,,,,Khách 53: Rồi gởi cho c,,,,,,,,,,,,,,,,,,,,,,
380531,Dạ có bạn nào gọi lại cho chị chưa ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380532,Khách 53: Tính bill c ckhoan,,,,Khách 53: Tính bill c ckhoan,,,,,,,,,,,,,,,,,,,,,,,,,
380533,Khách 53: Gom gởi hết c đi,,,,Khách 53: Gom gởi hết c đi,,,,,,,,,,,,,,,,,,,,,,,,,
380534,Khách 53: Có k.,,,,,,,Khách 53: Có k.,,,,,,,,,,,,,,,,,,,,,,
380535,Khách 53: Còn nc hoa c đặt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380536,Dạ kính chuyển khoản sẽ có bạn giữ đơn cho chị ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380537,Khách 53: Chứ lâu lắm r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380538,Khách 53: Thì gởi kính về cho c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380539,Khách 53: Nếu k có đồ c đặt sau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380540,Khách 53: Xem đơn giúp c với,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380541,Khách 53: Lâu lắc r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380542,Khách 53: Shop ơi ktra đơn hàng gởi giúp c với chứ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380543,Khách 53: Còn kính c đã chuyển khoản giữ hàng r nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380544,"Khách 53: Túi trắng 265k,nước hoa vùng kín 79k c có chốt trên live .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380545,ớc hoa chanel coco bữa c đặt ib mấy bạn nói còn nên giữ đơn cho c rồi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380546,Khách 53: Mà k thấy gọi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380547,Khách 53: Bữa giờ mấy bạn gọi rồi nói dồn đơn ktra j đó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380548,Khách 53: Kiểm tra rồi đi đơn giúp c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380549,Khách 53: Mấy bữa giờ r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380550,Khách 53: C có đơn trên live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380551,Khách 53: Có e nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380552,Mình có đơn trên live không chị Hồng Ân . Trường hợp mình được đọc tên trên live không chốt trong tin nhắn giúp e nhé chị để tránh trường hợp bị trùng bill ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380553,Khách 53: E ơi xem đơn c đi hết giúp c nha.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380554, của c nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380555,t kính ( đã ckh ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380556, trắng ( 265k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380557,̛́c hoa ( 79k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380558,̛́c hoa chanel coco (109k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380559,Khách 53: Mà k thấy ai gọi lại hết,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380560,Khách 53: Gọi chốt 2 hôm rồi mấy bạn nói gọi lại kiểm hàng cho đi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380561,Khách 53: E ơi xem đơn c đi hết giúp c nha.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380562,ủa c nè,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380563,kính ( đã ckh ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380564,trắng ( 265k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380565, hoa ( 79k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380566, hoa chanel coco (109k ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380567,Khách 53: Ok e.nhớ giữ nước hoa giúp c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380568,Dạ vậy chị đợi đủ 500k rồi em đi hàng để freeship cho chị nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380569,Khách 53: Cho đỡ tốn cước,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380570,Khách 53: Để c bt đặt thêm gởi c luôn lần,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380571,Khách 53: Hay fai đủ 500k mới dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380572,Khách 53: Có dc miễn ship k e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380573,Khách 53: 2 loại c ckh trc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380574,Khách 53: Vậy e gởi kính với nc hoa giúp c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380575,"Dạ chị mẫu này bên shop tạm hết ạ. Khi nào về lại chị Phương sẽ live lại ạ, lúc đó chị đặt lại giúp e nha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380576,Khách 53: Bữa c có cọc cái kính rồi á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380577,Khách 53: Nhớ giữ hàng giúp c nha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380578,Khách 53: Bữa c đặt chai nước hoa nữa á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380579,Khách 53: Mã quần nè bên shop mình về lại chưa e oiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380580,Khách 53: Để c chuyển khianr gởi c lun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380581,Khách 53: Về hàng lại chưa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380582,Khách 53: Với có qần baggy bữa c đặt mà nói hết hàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380583,Khách 53: Bữa c có kính mắt c chuyển khoản giữ hàng r á e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380584,e ship cho chị địa chỉ này đúng ko ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380585,298 THÔN 1 - TÂN TIẾN - KRONG PẮC - ĐẮK LẮK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380586,Khách 53: E để c chai nhé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380587,giá 109k ạ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380588,dạ e còn chị ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380589,Khách 53: Có hàng k e ơi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
