"id","text","Hello","Done","Connect","Order","Changing","Return","Other","Inform","Request","ID_product","size_product","color_product","material_product","cost_product","amount_product","name_promotion","content_promotion","Id member","phone member","addr member","level member","benefit member","feedback","shiping fee","size customer","height customer","weight customer","addr store","phone store"
"387203","Khách 150: Nếu còn gửi thêm chị 2 mẫu đó nha","","","","","","","","","Khách 150: Nếu còn gửi thêm chị 2 mẫu đó nha","","","","","","Khách 150: Nếu còn gửi thêm chị 2 mẫu đó nha|/|2 mẫu","","","","","","","","","","","","","",""
"387204","Khách 150: Còn mẫu nước hoa này và mẫu nước hoa  chanel blue  ko e?","","","","","","","","","Khách 150: Còn mẫu nước hoa này và mẫu nước hoa  chanel blue  ko e?","nước hoa|/| nước hoa  chanel blue","","","","","Khách 150: Còn mẫu nước hoa này và mẫu nước hoa  chanel blue  ko e?","","","","","","","","","","","","","",""
"387205","Khách 150: Gửi chung hết nước hoa và freeship chị nha","","","","Khách 150: Gửi chung hết nước hoa và freeship chị nha","","","","","","nước hoa","","","","","","","","","","","","","","freeship","","","","",""
"387206","Khách 150: Với nhớ gửi chung luôn phần nước hoa chị đã chuyển khoản nhé","","","","Khách 150: Với nhớ gửi chung luôn phần nước hoa chị đã chuyển khoản nhé","","","","","","nước hoa","","","","","","","","","","","","","","","","","","",""
"387207","Khách 150: Giống vầy nè , cho chị dễ ktra nhé","","","","","","","Khách 150: Giống vầy nè , cho chị dễ ktra nhé","","","","","","","","","","","","","","","","","","","","","",""
"387208","Khách 150: Chụp Gửi chị cái bill nha","","","","","","","Khách 150: Chụp Gửi chị cái bill nha","","","","","","","","","","","","","","","","","","","","","",""
"387209","Shop: e nhầm","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387210","Shop: dạ 758k ạ","","","","","","","","","","","","","","758k ","","","","","","","","","","","","","","",""
"387211","Shop: c ck giúp e 743k nha","","","","","","","","","","","","","","743k","","","","","","","","","","","","","","",""
"387212","Shop: E NHẬN DC R Ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387213","Khách 150: Giữ hàng cho chị nha","","","","","","","Khách 150: Giữ hàng cho chị nha","","","","","","","","","","","","","","","","","","","","","",""
"387214","Shop: ck giúp e 207k nha","","","","","","","","","","","","","","207k","","","","","","","","","","","","","","",""
"387215","Shop: e nhận rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387216","Shop: Cảm phiền chị đợi giúp em một xíu nhé! Em xác nhận sẽ báo lại chị liền ạ! Em cảm ơn chị ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387217","Khách 150: Nhớ freeship nha","","","","","","","","","Khách 150: Nhớ freeship nha","","","","","","","","","","","","","",""," freeship ","","","","",""
"387218","Khách 150: Gửi chung cục hàng cũ cho chị","","","","","","","Khách 150: Gửi chung cục hàng cũ cho chị","","","","","","","","","","","","","","","","","","","","","",""
"387219","Shop: e nhận dc r ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387220","Khách 150: Giữ hàng cho chị nhé","","","","","","","Khách 150: Giữ hàng cho chị nhé","","","","","","","","","","","","","","","","","","","","","",""
"387221","Shop: e nhận dc r ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387222","Khách 150: Nhớ freeship chị nha","","","","","","","","","Khách 150: Nhớ freeship chị nha","","","","","","","","","","","","","","","freeship","","","","",""
"387223","Shop: e nhận dc r ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387224","Khách 150: Giữ hàng cho chị nha","","","","","","","Khách 150: Giữ hàng cho chị nha","","","","","","","","","","","","","","","","","","","","","",""
"387225","Shop: e nhận dc r ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387226","Khách 150: Freeship chị nha!","","","","","","","","","Khách 150: Freeship chị nha!","","","","","","","","","","","","","",""," Freeship","","","","",""
"387227","Khách 150: Gửi bill chị ck nhé","","","","","","","Khách 150: Gửi bill chị ck nhé","","","","","","","","","","","","","","","","","","","","","",""
"387228","Khách 150: Chị kêu check ib của chị á","","","Khách 150: Chị kêu check ib của chị á","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387229","Khách 150: Có bạn gọi chốt đơn chị rồi","","","","","","","Khách 150: Có bạn gọi chốt đơn chị rồi","","","","","","","","","","","","","","","","","","","","","",""
"387230","Shop: Dạ chị có đơn trên live thì vui lòng đợi giúp shop chị nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387231","Khách 150: Mấy mẫu nước hoa này chị có rồi phải ko?","","","","","","","","","Khách 150: Mấy mẫu nước hoa này chị có rồi phải ko?","nước hoa","","","","","Khách 150: Mấy mẫu nước hoa này chị có rồi phải ko?","","","","","","","","","","","","","",""
"387232","Khách 150: Để chị 2 màu","","","","Khách 150: Để chị 2 màu","","","","","","",""," màu","","","2","","","","","","","","","","","","","",""
"387233","Khách 150: Áo khoác màu cam và màu kem còn ko?","","","","","","","","","Khách 150: Áo khoác màu cam và màu kem còn ko?"," Áo khoác ","","màu cam|/|màu kem ","","","Khách 150: Áo khoác màu cam và màu kem còn ko?","","","","","","","","","","","","","",""
"387234","Shop: Em nhận được rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387235","Khách 150: Kiểm tra nhận được báo chị nha","","","","","","","Khách 150: Kiểm tra nhận được báo chị nha","","","","","","","","","","","","","","","","","","","","","",""
"387236","Khách 150: Set ngủ thì ko có đơn","","","","","","","","Khách 150: Set ngủ thì ko có đơn","","Set ngủ","","","","","","","","","","","","","","","","","","",""
"387237","Khách 150: Đầm họa tiết có đơn","","","","","","","","Khách 150: Đầm họa tiết có đơn","","Đầm họa tiết","","","","","","","","","","","","","","","","","","",""
"387238","Shop: mình có đơn trên live k c oi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387239","Khách 150: Thêm 2 mẫu này nữa nha","","","","Khách 150: Thêm 2 mẫu này nữa nha","","","","","","","","","","","2 mẫu ","","","","","","","","","","","","","",""
"387240","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387241","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387242","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387243","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0251.730.9099"
"387244","Khách 150: Nếu ko có thì cứ đi 2 mẫu kia cho chị đi","","","","Khách 150: Nếu ko có thì cứ đi 2 mẫu kia cho chị đi","","","","","","","","","",""," 2","","","","","","","","","","","","","",""
"387245","Khách 150: Mẫu này màu hồng 185k hôm qua có nghe đọc tên hình như có 4hay 5 cái sale gì đó","","","","","","","","Khách 150: Mẫu này màu hồng 185k hôm qua có nghe đọc tên hình như có 4hay 5 cái sale gì đó","","","","màu hồng","","185k","4|/|5","","","","","","","","","","","","","",""
"387246","Khách 150: Đồ sale ít mà qua lẹ quá giờ ko biết khúc nào để xem mà chụp lại","","","","","","","","Khách 150: Đồ sale ít mà qua lẹ quá giờ ko biết khúc nào để xem mà chụp lại","","","","","","","","","","","","","","","Khách 150: Đồ sale ít mà qua lẹ quá giờ ko biết khúc nào để xem mà chụp lại","","","","","",""
"387247","Khách 150: Có mà ko biết có bị lạc như mẫu sale ko","","","","","","","","Khách 150: Có mà ko biết có bị lạc như mẫu sale ko","","","","","","","","","","","","","","","","","","","","",""
"387248","Shop: Chị có đơn không ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387249","Khách 150: Đồ ngủ hạc còn ko e","","","","","","","","","Khách 150: Đồ ngủ hạc còn ko e","Đồ ngủ hạc","","","","","Khách 150: Đồ ngủ hạc còn ko e","","","","","","","","","","","","","",""
"387250","Shop: Ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387251","Shop: Bên em gọi hết sale rồi ak","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387252","Shop: Hàng sale chị có hình không ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387253","Khách 150: Và còn 1 mẫu đồ sale nữa","","","","","","","","Khách 150: Và còn 1 mẫu đồ sale nữa","","","","","",""," 1 mẫu","","","","","","","","","","","","","",""
"387254","Khách 150: Đồ ngủ hạc màu xanh 150k","","","","Khách 150: Đồ ngủ hạc màu xanh 150k","","","","","",": Đồ ngủ hạc ","","màu xanh ","","150k","","","","","","","","","","","","","","",""
"387255","Khách 150: Set hạc màu xanh nha","","","","Khách 150: Set hạc màu xanh nha","","","","","","Set hạc",""," màu xanh","","","","","","","","","","","","","","","","",""
"387256","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387257","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387258","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387259","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0251.730.9099"
"387260","Khách 150:","","","","","","","Khách 150:","","","","","","","","","","","","","","","","","","","","","",""
"387261","Shop: mình có tên trên live dợi các bạn gọi giúp em nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387262","Khách 150: Cảm ơn e","","","","","","","Khách 150: Cảm ơn e","","","","","","","","","","","","","","","","","","","","","",""
"387263","Khách 150: Chị được đọc tên quần s rồi nha","","","","","","","","Khách 150: Chị được đọc tên quần s rồi nha",""," quần","s","","","","","","","","","","","","","","","","","",""
"387264","Khách 150: Chốt cho chị quần xanh s nha","","","","Khách 150: Chốt cho chị quần xanh s nha","","","","","","quần"," s","xanh","","","","","","","","","","","","","","","","",""
"387265","Shop: nếu có đơn thì mai mấy bạn sẽ gọi c nha","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387266","Shop: đang live  nên e k kt đc đơn của c ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"387267","Khách 150: Sợ chốt ko được lại hết mẫu này","","","","","","","","Khách 150: Sợ chốt ko được lại hết mẫu này","","","","","","","Khách 150: Sợ chốt ko được lại hết mẫu này","","","","","","","","","","","","","",""
"387268","Khách 150: E có ktra được dùm chị ko , báo chị nha","","","","","","","Khách 150: E có ktra được dùm chị ko , báo chị nha","","","","","","","","","","","","","","","","","","","","","",""
